precision,recall,f1,jaccard,algorithm,image
0.016050566386136857,0.22588705647176413,0.02997148730190306,0.015213732749915854,canny,41033
0.006049124518180198,0.6942949407965554,0.011993752091933506,0.006033055532171619,roberts,48017
0.006261833294851074,0.7298170075349839,0.012417127577744404,0.006247350865230452,sobel,48017
0.008614976805831677,0.4058127018299246,0.01687178339673305,0.008507661408615981,canny,48017
0.02390057361376673,0.6420765027322405,0.046085660495764035,0.023586325952987937,roberts,173036
0.024005460218408735,0.6726775956284153,0.046356618339295795,0.023728290830586557,sobel,173036
0.024661563407368303,0.35737704918032787,0.04613919362234999,0.023614370825058673,canny,173036
0.013829298191847993,0.2759938837920489,0.026338829709616228,0.013345162840560422,roberts,246009
0.013875673961306692,0.26758409785932724,0.02638323533845922,0.013367962722481095,sobel,246009
0.01597228090932139,0.1444954128440367,0.02876493417548132,0.014592340951204447,canny,246009
0.08405755805670323,0.16939420040195233,0.11235955056179775,0.05952380952380952,roberts,292066
0.07666397197520884,0.1633649153028998,0.10435580009170106,0.05505030959752322,sobel,292066
0.07161166292854854,0.12833763996554695,0.0919280205655527,0.04817848674283251,canny,292066
0.036039527223406316,0.2082089552238806,0.06144359411991412,0.03169554103947742,roberts,10081
0.03806333739342266,0.2332089552238806,0.06544502617801048,0.03382949932341001,sobel,10081
0.0444003343083995,0.15858208955223882,0.0693764283382305,0.0359347256278008,canny,10081
0.04789098722153116,0.38447571493418065,0.08517270853235458,0.044480621783426114,roberts,36046
0.049686444766039554,0.4207898320472084,0.08887823585810163,0.04650579441127778,sobel,36046
0.04986849026827985,0.21516114389468907,0.08097027673385719,0.042193341641445614,canny,36046
0.06580498313213835,0.33040816326530614,0.10975155068976036,0.05806197102280878,roberts,388016
0.06585580539329439,0.33591836734693875,0.1101224325951696,0.058269612007929766,sobel,388016
0.07822761659323302,0.1920408163265306,0.11117018134561993,0.0588566424818614,canny,388016
0.009921760347171578,0.7821149751596878,0.019594943011077722,0.00989441172245367,roberts,45096
0.010119409026512852,0.8161816891412349,0.01999096060911588,0.0100963986584959,sobel,45096
0.013271525048826976,0.40028388928317954,0.02569124948754157,0.01301278205897282,canny,45096
0.0385463611084476,0.5147247119078106,0.07172167707404105,0.037194670614359736,roberts,70011
0.041370106761565835,0.5953905249679897,0.07736461192912403,0.04023883696780893,sobel,70011
0.04478219568462478,0.4225352112676056,0.08098159509202453,0.04219948849104859,canny,70011
0.020761904761904763,0.23726599912929908,0.038182646162468914,0.019462895507463752,roberts,104055
0.02092050209205021,0.23073574227252938,0.038362708551988714,0.01955647393085126,sobel,104055
0.021841011583694402,0.10753156290814106,0.03630751139203293,0.018489407889812112,canny,104055
0.0288912743444257,0.400765794511806,0.05389709773855331,0.02769488585414615,roberts,38082
0.03002020730661317,0.43926824079982985,0.0561996516438058,0.02891225515590216,sobel,38082
0.03236050601018319,0.26228462029355454,0.057612784150643644,0.029660813086360358,canny,38082
0.09552901971674535,0.12418772563176896,0.10798932663632081,0.05707648913223826,roberts,370036
0.09151349237387564,0.12671480144404332,0.10627507380213458,0.05611959389239747,sobel,370036
0.0835538752362949,0.11967509025270757,0.09840445269016698,0.051748360911645336,canny,370036
0.018773287474921182,0.10821974390747625,0.03199609208035661,0.016258144585789638,roberts,296028
0.019161914865402467,0.11937216026435357,0.0330229103582243,0.016788660392703613,sobel,296028
0.019404761904761904,0.06732755059892606,0.030126605674152113,0.01529367611184087,canny,296028
0.02779810758534163,0.6937377690802349,0.05345429871076374,0.027461106448905818,roberts,41025
0.029270748128106712,0.7586431833007176,0.05636669857386921,0.029000685742784117,sobel,41025
0.033594771241830065,0.41911285061969994,0.06220350469551748,0.03210012240513602,canny,41025
0.009669900145557445,0.6894049346879536,0.019072283956193974,0.009627955528980147,roberts,250047
0.009831474621885458,0.7184325108853411,0.019397501836884642,0.009793737943315032,sobel,250047
0.0130993902926063,0.3570391872278665,0.025271592572617303,0.012797502926258291,canny,250047
0.03898864715726627,0.26646058732612055,0.0680239898989899,0.03520954170410914,roberts,189013
0.03936908517350158,0.2893353941267388,0.06930766382821178,0.035897829255196745,sobel,189013
0.03802104141696631,0.17650695517774342,0.06256505779871802,0.03229272706707386,canny,189013
0.03370537749241369,0.784480145498636,0.06463375040583402,0.03339613389423697,roberts,59078
0.03438868092126134,0.8214610488026675,0.06601383611029914,0.03413356173010555,sobel,59078
0.039235171161292534,0.3470748711730828,0.07050058493935102,0.036538277435619236,canny,59078
0.03365923210102862,0.3721846846846847,0.061735313346408895,0.031850816749385634,roberts,376043
0.03253995075556414,0.3795045045045045,0.05994041531415358,0.030896172358468945,sobel,376043
0.02924681903153832,0.2730855855855856,0.05283512173865679,0.027134385140427437,canny,376043
0.0010559662090813093,0.000189000189000189,0.0003206155819172812,0.000160333493666827,roberts,253016
0.001488095238095238,0.000378000378000378,0.0006028636021100226,0.00030152268958239106,sobel,253016
0.0014492753623188406,0.000189000189000189,0.00033439224209998327,0.00016722408026755852,canny,253016
0.0,0.0,0.0,0.0,roberts,20008
0.0,0.0,0.0,0.0,sobel,20008
0.0,0.0,0.0,0.0,canny,20008
0.005666136311978439,0.5730706075533661,0.011221323730366701,0.005642319009279917,roberts,134035
0.005090710307834228,0.48932676518883417,0.01007658883797995,0.00506380737140818,sobel,134035
0.006960423377818684,0.3973727422003284,0.013681205302880403,0.006887718798918458,canny,134035
0.005363497712252161,0.1576980568011958,0.010374158021534982,0.0052141250895791635,roberts,66075
0.005781203676252594,0.17488789237668162,0.011192423590185104,0.005627705627705628,sobel,66075
0.004969418960244648,0.06801195814648729,0.00926208651399491,0.004652589600695332,canny,66075
0.00950048971596474,0.8264910921766073,0.018785045906286036,0.00948157890059893,roberts,108082
0.009730042356303264,0.8861347792408986,0.01924872754805872,0.009717892304686504,sobel,108082
0.01302960665759354,0.45236250968241676,0.025329632199861205,0.012827271129854156,canny,108082
0.004542916603218111,0.44862155388471175,0.008994748875656391,0.004517692191206906,roberts,108069
0.004388612242844927,0.43734335839599,0.008690022658798337,0.004363972840833782,sobel,108069
0.004109518672625469,0.20050125313283207,0.008053961542333636,0.004043262913170929,canny,108069
0.019560433589611237,0.3881401617250674,0.037243947858472994,0.018975332068311195,roberts,183066
0.018948639214759994,0.38921832884097035,0.03613794484208419,0.01840146803955551,sobel,183066
0.024838753945382187,0.19514824797843666,0.044068415606549394,0.022530652891018858,canny,183066
0.053237025147137504,0.1645534729878721,0.08044737905942595,0.04190944190944191,roberts,299086
0.0541740674955595,0.18495038588754134,0.0838016735356563,0.04373329857263899,sobel,299086
0.05277006285630756,0.09950385887541345,0.06896551724137932,0.03571428571428571,canny,299086
0.035431338028169015,0.2337568058076225,0.06153552147532368,0.03174446689998521,roberts,108041
0.03470065914909844,0.23121597096188748,0.06034482758620689,0.03111111111111111,sobel,108041
0.03687905447436239,0.15063520871143377,0.059251856082238714,0.03053042006915324,canny,108041
0.01799627863705082,0.41211717709720375,0.034486600924842604,0.017545848805238243,roberts,229036
0.018575765939828872,0.44806924101198403,0.035672638609138135,0.018160230983027065,sobel,229036
0.0191231570239891,0.26165113182423433,0.03564140933206367,0.01814404432132964,canny,229036
0.04695059283583586,0.46372864570438227,0.0852681416734954,0.04453268028246035,roberts,175083
0.04600136705399863,0.4998762069819262,0.08424961922844207,0.043977346983228055,sobel,175083
0.04597443372953577,0.30453082446150037,0.07988828629883415,0.04160606163109292,canny,175083
0.02400327131465958,0.6260220405261286,0.04623382078815406,0.023663947753873444,roberts,54005
0.023804119995193784,0.6338428723782439,0.04588501724226671,0.02348122687105738,sobel,54005
0.023892356492376955,0.3320298613579808,0.04457701944875312,0.022796612237924386,canny,54005
0.017995684708258734,0.36807511737089205,0.034313725490196074,0.017456359102244388,roberts,134008
0.017334724084835842,0.3276995305164319,0.03292763468251722,0.016739411962204423,sobel,134008
0.016921436189121935,0.22347417840375586,0.03146067415730337,0.01598173515981735,canny,134008
0.03281396111387732,0.6176,0.06231693535367513,0.032160540849362027,roberts,153093
0.03293184208010706,0.6299428571428571,0.0625915537740027,0.032306844690353664,sobel,153093
0.04178474525173349,0.3168,0.07383140231721934,0.038330706048286735,canny,153093
0.019507408497694043,0.37144992526158443,0.037068113591020115,0.01888405494234094,roberts,89072
0.01932301740812379,0.37331838565022424,0.03674415183169045,0.018715926335312962,sobel,89072
0.018629722445505696,0.14723467862481315,0.03307450157397691,0.01681533011821945,canny,89072
0.02474974194013011,0.21797040169133192,0.04445210942721021,0.022731281418114473,roberts,257098
0.02476398311115328,0.22071881606765328,0.04453164988909743,0.022772881947474042,sobel,257098
0.022246649916247908,0.08985200845665962,0.03566333808844508,0.01815541031227306,canny,257098
0.018670875984565835,0.46653386454183265,0.03590482614827988,0.01828059384610581,roberts,187003
0.018878674489151693,0.48844621513944225,0.03635231501386192,0.018512646281615704,sobel,187003
0.020204047499581868,0.24063745019920318,0.03727819780898009,0.01899311342410616,canny,187003
0.03115757903944683,0.62945301542777,0.05937607493451169,0.030596384063701562,roberts,189006
0.031393232453401705,0.6628330995792426,0.05994723222893093,0.030899794698782578,sobel,189006
0.03858769052672197,0.33660589060308554,0.06923809249055189,0.03586050264471207,canny,189006
0.05459057071960298,0.7672479150871873,0.10192879085461048,0.053701247015123375,roberts,65019
0.05568026990203075,0.8133055344958302,0.104225112641333,0.054977578475336325,sobel,65019
0.07054740495346269,0.42380591357088704,0.12095967109355982,0.06437311069526415,canny,65019
0.004789053591790194,0.0655226209048362,0.008925725215173734,0.004482869036183158,roberts,176039
0.004732394366197183,0.0655226209048362,0.008827238335435056,0.004433185560481318,sobel,176039
0.004728789986091794,0.0265210608424337,0.008026440037771481,0.004029390850912538,canny,176039
0.012166582453527645,0.7137285491419657,0.023925321619077504,0.012107498709856696,roberts,167083
0.012356155576984893,0.749609984399376,0.024311572662762314,0.012305367752509731,sobel,167083
0.01323521483637932,0.3829953198127925,0.0255862428348098,0.012958906278867217,canny,167083
0.013970542731604679,0.5246949447995352,0.027216420272164202,0.013795948299569163,roberts,228076
0.013530732358473394,0.5183033120278907,0.026372976568852097,0.013362695309574102,sobel,228076
0.014186189221383965,0.2283556072051133,0.02671288743882545,0.01353725328097551,canny,228076
0.03972100721125429,0.1908548707753479,0.06575664171436958,0.03399605402944301,roberts,314016
0.04389248043552229,0.2198239136608918,0.07317419049870008,0.037976546783769195,sobel,314016
0.03998242530755712,0.12922465208747516,0.06106972686396887,0.0314966080575938,canny,314016
0.022990425295034513,0.30434782608695654,0.04275141038248538,0.02184260630420986,roberts,35028
0.02319884726224784,0.2966101694915254,0.043032020099428026,0.02198912835641509,sobel,35028
0.024225058609012765,0.17133382461311716,0.04244830891414487,0.021684387241186345,canny,35028
0.015109275964547773,0.6810906935388263,0.02956273397398788,0.015003133813851457,roberts,207056
0.015319690859375975,0.7273266152934202,0.030007336757153336,0.015232207366578526,sobel,207056
0.01565136978384002,0.4013040901007706,0.030127720172666992,0.015294250536541286,canny,207056
0.026906767574968148,0.5601741884402217,0.05134718316247845,0.026350093109869646,roberts,217090
0.027826805362574637,0.5866983372921615,0.05313351498637602,0.02729181245626312,sobel,217090
0.03250263488933465,0.3784639746634996,0.05986411597106985,0.030855630507052253,canny,217090
0.07366795366795367,0.5797629899726527,0.1307252235277997,0.06993365832203204,roberts,42049
0.07581517765755227,0.6302035855363112,0.1353476686135674,0.07258600776957268,sobel,42049
0.07274774774774775,0.2944393801276208,0.11666967672024561,0.06194859992328347,canny,42049
0.025368348419044527,0.23746200607902734,0.045839598078404056,0.02345743882299955,roberts,225022
0.026472023422251138,0.2473404255319149,0.0478254481339994,0.024498551160952845,sobel,225022
0.03937696884844242,0.17097264437689969,0.06401137980085347,0.03306392358559882,canny,225022
0.01873507242780483,0.5050167224080268,0.03612980409750261,0.018397246504827755,roberts,295087
0.01999259533506109,0.56438127090301,0.03861721755796158,0.019688771566497003,sobel,295087
0.02391456582633053,0.2855351170568562,0.044132850865856804,0.02256433975354323,canny,295087
0.016338944688074692,0.47530864197530864,0.031591903719912474,0.016049468491627875,roberts,56028
0.01684346087369099,0.5113168724279835,0.032612618524229794,0.016576612634247215,sobel,56028
0.018489512394442933,0.279320987654321,0.034683188553909054,0.01764763235724268,canny,56028
0.013127413127413128,0.03908045977011494,0.019653179190751446,0.0099241097489784,roberts,188091
0.01169993117687543,0.03908045977011494,0.018008474576271184,0.009086050240513094,sobel,188091
0.016881827209533268,0.03908045977011494,0.02357836338418863,0.011929824561403509,canny,188091
0.05206248246188383,0.3071404922194018,0.08903320749888029,0.04659066177824653,roberts,388018
0.05417640455641229,0.32490895044697055,0.092867732879089,0.04869496179165702,sobel,388018
0.05670209686091236,0.1513078026707869,0.08249097472924187,0.04301986256236468,canny,388018
0.00878722833378052,0.16505669886602267,0.016686126738138202,0.008413255694468231,roberts,288024
0.009612226577040134,0.18437631247375053,0.018271872138516606,0.009220170961712137,sobel,288024
0.010684077756343672,0.09071818563628728,0.019116735994335783,0.009650612099008131,canny,288024
0.014493437082449108,0.9456410256410256,0.028549311038860506,0.014481372117861406,roberts,42044
0.014202760301922218,0.9620512820512821,0.02799227079090102,0.014194807848003572,sobel,42044
0.018384802376879446,0.5235897435897436,0.03552231016786988,0.01808231793709266,canny,42044
0.02087390042657009,0.8579881656804734,0.04075624657899019,0.020802029613633446,roberts,156079
0.020997860986314752,0.8835253815010901,0.04102082128397917,0.02093989651838238,sobel,156079
0.033242828473615864,0.4384926814076612,0.06180046525918448,0.03188550206078174,canny,156079
0.02375250949374743,0.3909235668789809,0.04478394709839243,0.022904858535675133,roberts,117025
0.024810102767913834,0.419984076433121,0.04685244809592539,0.02398817644383811,sobel,117025
0.03227878593223061,0.24004777070063693,0.05690558203180295,0.029286061194754735,canny,117025
0.04658814239652563,0.2825219473264166,0.07998644297576682,0.04165931156222418,roberts,188063
0.048216943887127044,0.29728651237031123,0.08297599821796513,0.04328375551940507,sobel,188063
0.06333545512412476,0.15881883479648842,0.09055745164960181,0.04742612011439466,canny,188063
0.011563789621564667,0.8491295938104448,0.022816850165885603,0.011540079212085101,roberts,42078
0.012069859645013968,0.9303675048355899,0.023830560257627677,0.012058966087814009,sobel,42078
0.016575814884859274,0.4803352675693101,0.03204576737783896,0.016283797075473762,canny,42078
0.017027914080525137,0.16004886988393402,0.03078097923458748,0.01563105927273812,roberts,103078
0.01892535733192165,0.17470983506414173,0.03415129261448444,0.01737228937617688,sobel,103078
0.015131315824556726,0.0693341478313989,0.024841321952287155,0.012576874065045155,canny,103078
0.051559588125670616,0.6437132784958872,0.09547213217609538,0.050129028715752484,roberts,126039
0.05322908052026164,0.6655699177438308,0.09857463582728555,0.051842495469273435,sobel,126039
0.0738508803024932,0.2937720329024677,0.11803031018365516,0.06271637148161156,canny,126039
0.01935259025400275,0.7889678228165483,0.037778511470620606,0.01925292923936653,roberts,69000
0.019358423844405153,0.800668616798997,0.03780285691737038,0.019265575352934078,sobel,69000
0.019130771277238976,0.33054743000417885,0.03616826703246456,0.01841719248410906,canny,69000
0.017543372657876474,0.8064653339004679,0.034339738829623455,0.017469824011793974,roberts,196088
0.01747075700728316,0.8417694598043386,0.0342310552989812,0.01741357008983959,sobel,196088
0.0181326218080009,0.4104636324968099,0.034730969947813564,0.017672374324695542,canny,196088
0.013702476554164093,0.19319081551860648,0.02558993183009963,0.012960798895145013,roberts,41029
0.014549007898808393,0.2121931908155186,0.02723092945868367,0.013803404496407509,sobel,41029
0.013495109570385045,0.08630245447347586,0.02334047109207709,0.011808038132380023,canny,41029
0.021318545902649415,0.346,0.040162507254788156,0.020492774224117508,roberts,300091
0.020514072898223334,0.336,0.03866735715518729,0.0197148389368069,sobel,300091
0.030797377649031864,0.202,0.05344622304537637,0.02745684382221014,canny,300091
0.02908832919474991,0.1786492374727669,0.050030506406345335,0.025657071339173967,roberts,48025
0.028568604191379993,0.17989417989417988,0.049306888462358714,0.02527659946648008,sobel,48025
0.03814116615519509,0.10830999066293184,0.05641566020912702,0.029026607723746767,canny,48025
0.03702671236246167,0.5976707252514558,0.06973332715677645,0.03612626593923492,roberts,267036
0.03685163996948894,0.6138168343038645,0.0695289779030372,0.03601658719927936,sobel,267036
0.04353112840466926,0.3316569613552144,0.07696087463914993,0.040020441406624294,canny,267036
0.03146769156858035,0.08413615928066795,0.0458041958041958,0.023438897835033102,roberts,105025
0.03003384094754653,0.09120102761721259,0.04518695306284805,0.023115741494383852,sobel,105025
0.03693254680687356,0.09248554913294797,0.052785923753665684,0.02710843373493976,canny,105025
0.05106571936056838,0.16776075857038658,0.07829787234042553,0.04074402125775022,roberts,105019
0.054614733276883994,0.18818380743982493,0.08465955701394585,0.04420078807606647,sobel,105019
0.056630320084417866,0.1174325309992706,0.07641196013289037,0.039723661485319514,canny,105019
0.06206982855712677,0.20844715276318554,0.09565594715780339,0.0502303914122234,roberts,87046
0.06033014542119743,0.1935280521117882,0.09198501872659176,0.04820979899497487,sobel,87046
0.05809891524177239,0.13280100861525532,0.08083391954978578,0.0421192935688104,canny,87046
0.018368834266406068,0.6157690172126596,0.03567350221149979,0.018160678610028493,roberts,33044
0.018860003731575346,0.6735147140477512,0.036692529909100526,0.018689140884999383,sobel,33044
0.018827436454208712,0.40921710161021657,0.03599863234503981,0.01832922977442861,canny,33044
0.03316873497498538,0.37786824574389344,0.06098435073467925,0.03145119058620584,roberts,90076
0.03313772868484639,0.35529237601776464,0.06062136903258399,0.03125814014066163,sobel,90076
0.03371830611973981,0.18800888230940044,0.05718144979738857,0.029432213209733486,canny,90076
0.014437689969604863,0.303848075962019,0.027565570240065288,0.013975405125847603,roberts,247085
0.013693179158279107,0.29235382308845576,0.02616103570869575,0.013253885540803843,sobel,247085
0.01341539645141126,0.13943028485757122,0.02447583121326432,0.012389537723699986,canny,247085
0.002778360767147383,0.24536628420123566,0.005494505494505495,0.0027548209366391185,roberts,12074
0.0026644680615743486,0.23389232127096204,0.0052689134108758326,0.002641415399950162,sobel,12074
0.002404167223186857,0.09532215357458076,0.004690044511996526,0.0023505343112716825,canny,12074
0.004010821488384077,0.6260053619302949,0.007970575434584104,0.004001233785150025,roberts,108070
0.004094453335149307,0.6447721179624665,0.008137233340664175,0.0040852379375069005,sobel,108070
0.004228127570835486,0.29624664879356566,0.008337263038762614,0.00418608175171421,canny,108070
0.052341760909467704,0.29300629764666886,0.08881744197729328,0.046472505519924295,roberts,253027
0.05218721967178513,0.3278090818694067,0.09004005826656955,0.047142380475713806,sobel,253027
0.05184138479201625,0.1945641365594962,0.08186889818688982,0.0426815967425289,canny,253027
0.026340655366704387,0.5373631603998096,0.05021962746733389,0.02575655605872221,roberts,301007
0.027319346254439963,0.5692527367920038,0.05213657515884,0.026766032204281223,sobel,301007
0.030559359810950884,0.27082341742027605,0.05492145459810333,0.028236111455722898,canny,301007
0.026468099963742327,0.6611875209661188,0.05089866749302757,0.026113915497436305,roberts,159029
0.02664032249509362,0.6739349211673935,0.05125457630145549,0.026301319648093843,sobel,159029
0.027865989202921562,0.35323716873532374,0.051656896171110404,0.026513244032631684,canny,159029
0.04204695663120791,0.48289156626506025,0.0773580899808921,0.0402353082899994,roberts,16004
0.04131389776357827,0.49855421686746987,0.07630462843444588,0.03966565058185234,sobel,16004
0.03941348973607038,0.24289156626506025,0.06782169890664423,0.03510115959187937,canny,16004
0.017568226120857698,0.17855373947498762,0.031988996849904604,0.01625448069075907,roberts,176035
0.017623718994182226,0.17929668152550768,0.032092909860590886,0.016308142808874874,sobel,176035
0.017573576116874868,0.08221892025755324,0.028957697339729613,0.014691565625276574,canny,176035
0.040429042904290426,0.5710955710955711,0.07551240560949299,0.03923766816143498,roberts,80099
0.042346350304827814,0.5990675990675991,0.07910126192674669,0.04117929818939273,sobel,80099
0.051085959008871216,0.38927738927738925,0.09031909140075718,0.04729538374398187,canny,80099
0.02984611040519554,0.5801317233809001,0.056771490721594105,0.02921503593145384,roberts,293029
0.03224141677531508,0.6514818880351262,0.0614421036285522,0.03169474780379696,sobel,293029
0.034379592693680454,0.35949506037321627,0.06275749736514324,0.03239527177407389,canny,293029
0.011170443874476167,0.7813725490196078,0.02202600561013694,0.011135639635611691,roberts,141048
0.01095708137024616,0.7911764705882353,0.021614816997227837,0.010925484674536986,sobel,141048
0.011999346974314323,0.4323529411764706,0.02335063009636768,0.011813238327395462,canny,141048
0.024658407832114978,0.7529751172015867,0.04775300171526587,0.024460532789765937,roberts,55075
0.0254728037318749,0.7994951316263974,0.04937254334294654,0.025311108574038132,sobel,55075
0.032560346361425775,0.39596105301117923,0.060172626387176326,0.031019577930333078,canny,55075
0.014597164338520178,0.3182648401826484,0.027914055147279685,0.014154583485642337,roberts,196062
0.015198604455316504,0.3461187214611872,0.02911856788890383,0.01477438846116363,sobel,196062
0.018184087882822903,0.19954337899543378,0.03333079093890626,0.016947837890246266,canny,196062
0.038768494075756645,0.3007859014050965,0.0686842319928216,0.03556343977023146,roberts,226043
0.03978023297706257,0.3155513217432722,0.07065347801743674,0.036620418992869386,sobel,226043
0.04729491843680319,0.19195046439628483,0.07589096558542441,0.03944213359432346,canny,226043
0.009152815406018892,0.35850860420650094,0.017849917890377705,0.009005331156044379,roberts,28075
0.009990815617929706,0.42638623326959846,0.019524153479107846,0.009858314360867355,sobel,28075
0.010590235608452757,0.2084130019120459,0.020156257223429338,0.010180731331434175,canny,28075
0.0405045871559633,0.8523166023166023,0.07733403398143282,0.04022229308067234,roberts,69015
0.04033852724827968,0.8614864864864865,0.07706837929731772,0.04007858546168959,sobel,69015
0.04728885404160439,0.4657335907335907,0.08585982160731366,0.04485555581379134,canny,69015
0.04198900651465798,0.22621332602138744,0.07083065035415324,0.036715620827770364,roberts,170054
0.04051682106289615,0.22785851384699754,0.0687999337666101,0.03562548229443539,sobel,170054
0.03289334368603092,0.12777625445571703,0.05231840125743797,0.026861886096379985,canny,170054
0.023583607538139397,0.7720329024676851,0.04576908786921791,0.02342051166272562,roberts,122048
0.023908547794117645,0.8151194672933804,0.04645452211668322,0.023779595941128075,sobel,122048
0.032027879190175905,0.4535840188014101,0.05983104704332326,0.030838060238076215,canny,122048
0.038786482334869435,0.2253027405991077,0.0661799120097351,0.03422237281572196,roberts,163014
0.045166737019839594,0.27278521351179097,0.0775011317338162,0.04031270603748705,sobel,163014
0.0479844674556213,0.16539196940726578,0.07438727246667622,0.03863044287309267,canny,163014
0.014343820515400204,0.39951961569255406,0.027693374956642383,0.014041110345118674,roberts,181091
0.013918041331511404,0.3955164131305044,0.026889841464244404,0.01362815013035022,sobel,181091
0.011556240369799691,0.14411529223378702,0.021396731054977712,0.010814058275758487,canny,181091
0.023479167502105304,0.43742995890922676,0.04456623089950714,0.022790969248734916,roberts,281017
0.023797689814906858,0.4471423234964513,0.04519027484143763,0.023117480059483574,sobel,281017
0.0206298828125,0.18939110945087784,0.03720691300040362,0.018956105585882,canny,281017
0.05551761813712101,0.3164655507979759,0.09446348689943647,0.04957317073170732,roberts,24063
0.06076529237402317,0.35110938108213313,0.10360075805432722,0.05463024650233178,sobel,24063
0.06341178758996305,0.1268976255352277,0.08456549935149157,0.04414951245937161,canny,24063
0.06411552622040785,0.5368152052387798,0.11454960635288504,0.06075450552231521,roberts,24077
0.06428611532199202,0.5486344034499281,0.11508694341139812,0.06105689756305658,sobel,24077
0.07877912971746752,0.3050630889634244,0.12522126794728905,0.06679255839977619,canny,24077
0.04853980530737432,0.1886988076723691,0.07721680101824353,0.040158870255957636,roberts,71076
0.0503019489431787,0.1899948159668222,0.07954422137818774,0.041419449624230095,sobel,71076
0.05210335255178305,0.12649040953862103,0.07380520266182698,0.038316582914572864,canny,71076
0.027484662576687118,0.2273342354533153,0.049040356126395686,0.025136530261090747,roberts,183055
0.028904903650321164,0.2496617050067659,0.051811288963774224,0.026594594594594595,sobel,183055
0.028966658784582645,0.16576454668470908,0.04931561996779388,0.025281188731813023,canny,183055
0.020066851477919617,0.7667829119442022,0.0391101822103145,0.019945119738751814,roberts,108073
0.020468122612868477,0.8199651264167394,0.039939273619058746,0.020376549094375595,sobel,108073
0.021982918678054214,0.3870967741935484,0.041603223312797206,0.021243510920791367,canny,108073
0.02919283686892291,0.7688381867307115,0.05624986272485668,0.028938834084771235,roberts,153077
0.02876103743588039,0.7793455418793155,0.05547482690828276,0.028528726537430216,sobel,153077
0.03518098890244611,0.3635544881416992,0.0641538420787752,0.03313994855235072,canny,153077
0.01769559277546498,0.7950700821652973,0.03462064611175419,0.01761524870161161,roberts,66053
0.017881734124395574,0.8347027549540841,0.03501338090990187,0.017818635796163888,sobel,66053
0.021734925777283497,0.43450942484291927,0.04139900071377588,0.021137026239067054,canny,66053
0.017052934513057588,0.6469221835075494,0.03322992482997256,0.01689568356235023,roberts,159002
0.017364477743499338,0.686411149825784,0.03387207702888583,0.017227809357236553,sobel,159002
0.020051207699663755,0.37746806039488967,0.038079615688801666,0.019409358296754158,canny,159002
0.026370345799817563,0.1544439048081593,0.04504887377815554,0.023043478260869565,roberts,23080
0.026980256430425547,0.1665857212238951,0.04643920931492012,0.023771571141451245,sobel,23080
0.026556016597510373,0.12433220009713453,0.04376442430977007,0.02237175565848117,canny,23080
0.017844329468635522,0.43648960739030024,0.034286958256988916,0.01744250433755399,roberts,365025
0.017829833264948337,0.4415704387990762,0.03427567538497392,0.017436664417166726,sobel,365025
0.02046147148454506,0.1953810623556582,0.03704352395130922,0.01887129154583984,canny,365025
0.057301980198019804,0.2650257584430452,0.09423018215121604,0.04944468175993166,roberts,105027
0.056446821152703504,0.2718946765884373,0.09348553434363314,0.04903478889232993,sobel,105027
0.05589290643113442,0.2318259874069834,0.09007005448682308,0.047158826269212854,canny,105027
0.026928320997273082,0.4724476719350705,0.05095247967198765,0.026142245964024865,roberts,126007
0.026735344616139318,0.46561298590346006,0.050567140636960405,0.025939411246757575,sobel,126007
0.030324688584847867,0.25373771892353697,0.05417483697387021,0.027841574876962736,canny,126007
0.045149415331312254,0.4977618621307073,0.08278942796873062,0.04318223004634064,roberts,2092
0.043717873986540194,0.4923903312444047,0.08030564816392087,0.04183251781051137,sobel,2092
0.04928664072632944,0.29483736198149807,0.08445527204342437,0.044089428354678925,canny,2092
0.02695320922877884,0.28604118993135014,0.049264319495533365,0.025254225873796214,roberts,181079
0.02721326384273672,0.2967200610221205,0.04985421806414406,0.025564354483619756,sobel,181079
0.026382660687593422,0.13463005339435546,0.04411948506436695,0.022557351907470127,canny,181079
0.011144867025165305,0.5029325513196481,0.021806506985393458,0.011023444906879207,roberts,92059
0.010924733845011142,0.5175953079178885,0.021397829908468207,0.010814619650133268,sobel,92059
0.010622755220064528,0.2558651026392962,0.020398620609036182,0.01030440816085506,canny,92059
0.04603567106855369,0.23370726495726496,0.0769196958375456,0.039998171512159446,roberts,170057
0.0491480996068152,0.2604166666666667,0.08269018743109151,0.04312823461759632,sobel,170057
0.05139276945220557,0.16212606837606838,0.07804564448730311,0.04060743912229061,canny,170057
0.015701237527645996,0.7422186751795691,0.03075193439587329,0.015616079524465191,roberts,304034
0.016001731717064073,0.7669592976855547,0.0313493940530754,0.015924305693643535,sobel,304034
0.014526274222209687,0.41101356743814843,0.028060807497411865,0.014230057196540576,canny,304034
0.008378010847648373,0.40978593272171254,0.016420310944321052,0.008278120125407342,roberts,22013
0.007648124827226096,0.38073394495412843,0.014995031766583362,0.007554153267398823,sobel,22013
0.009021070415351757,0.21636085626911314,0.017319991431806358,0.008735646376095814,canny,22013
0.008903957666592731,0.20699815837937385,0.017073504169641363,0.008610255703145348,roberts,45077
0.008939692550256208,0.20883977900552486,0.017145449047475052,0.008646851600506307,sobel,45077
0.0049416747907352005,0.05414364640883978,0.009056743269053046,0.004548971066068389,canny,45077
0.013631138117917557,0.24447717231222385,0.02582250913899043,0.013080135529115121,roberts,86000
